primary.id	data_type
platform	url
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.unassigned.fasta
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype1.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype2.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.unassigned.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype1.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype2.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.unassigned.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap2.p_ctg.gfa.fasta
